timestamp,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
14:05:32.111,-0.01,-0.0,0.0,-4.73,0.11,-0.05
14:05:32.119,-0.0,-0.01,0.0,-4.47,0.07,-0.09
14:05:32.126,-0.01,-0.0,0.0,-4.41,0.02,0.08
14:05:32.133,-0.0,-0.0,-0.0,-4.37,0.09,-0.04
14:05:32.140,0.0,-0.01,0.0,-4.44,0.12,-0.11
14:05:32.148,-0.0,-0.01,-0.0,-4.51,0.08,0.11
14:05:32.155,-0.02,-0.01,0.01,-4.41,0.02,-0.03
14:05:32.162,-0.01,-0.0,0.01,-4.4,0.04,-0.1
14:05:32.170,-0.0,-0.0,-0.01,-4.6,-0.19,0.11
14:05:32.177,-0.0,-0.01,0.0,-4.52,-0.07,-0.16
14:05:32.184,-0.0,-0.0,0.0,-4.43,0.08,-0.04
14:05:32.191,-0.0,-0.0,-0.01,-4.47,-0.1,0.05
14:05:32.199,-0.0,-0.01,0.0,-4.62,0.1,-0.01
14:05:32.206,-0.0,-0.01,-0.01,-4.53,-0.02,0.08
14:05:32.213,-0.0,-0.01,-0.01,-4.44,-0.11,0.07
14:05:32.221,-0.0,-0.0,0.0,-4.5,0.05,-0.13
14:05:32.228,0.0,-0.0,0.0,-4.42,-0.05,0.04
14:05:32.235,-0.01,0.0,-0.0,-4.49,-0.15,-0.1
14:05:32.243,-0.01,-0.0,-0.01,-4.57,-0.0,-0.02
14:05:32.250,-0.01,-0.0,0.01,-4.51,-0.02,-0.04
14:05:32.257,-0.01,-0.0,-0.01,-4.46,0.2,-0.01
14:05:32.264,-0.01,-0.0,0.01,-4.59,-0.05,-0.05
14:05:32.272,-0.0,-0.02,0.0,-4.48,-0.05,-0.01
14:05:32.279,-0.0,0.01,-0.01,-4.43,0.09,-0.02
14:05:32.286,-0.0,-0.0,0.0,-4.61,0.15,0.12
14:05:32.294,-0.01,-0.0,-0.01,-4.35,-0.06,0.09
14:05:32.301,-0.0,-0.0,0.0,-4.46,-0.03,-0.09
14:05:32.308,0.0,-0.01,-0.01,-4.43,0.11,-0.13
14:05:32.316,-0.0,-0.01,-0.01,-4.34,-0.02,0.11
14:05:32.323,-0.0,-0.0,0.0,-4.42,0.01,-0.03
14:05:32.330,0.01,-0.02,0.0,-4.47,-0.11,-0.05
14:05:32.338,-0.0,-0.01,-0.01,-4.51,-0.01,0.02
14:05:32.345,0.01,-0.0,-0.0,-4.47,-0.08,-0.03
14:05:32.352,-0.0,-0.0,0.01,-4.47,-0.07,-0.01
14:05:32.359,-0.0,-0.0,0.0,-4.42,-0.02,0.0
14:05:32.367,-0.0,0.0,-0.0,-4.53,-0.06,-0.07
14:05:32.374,-0.0,-0.0,0.01,-4.44,-0.02,-0.12
14:05:32.381,-0.0,-0.01,-0.0,-4.47,0.08,0.01
14:05:32.389,-0.01,-0.01,-0.0,-4.38,-0.11,0.1
14:05:32.396,-0.0,-0.0,-0.01,-4.5,-0.03,0.03
14:05:32.403,-0.0,-0.0,0.0,-4.54,0.14,-0.01
14:05:32.410,0.0,-0.0,0.02,-4.46,0.02,-0.07
14:05:32.418,-0.01,-0.0,-0.0,-4.37,0.13,0.11
14:05:32.425,-0.0,-0.0,-0.0,-4.44,-0.12,-0.01
14:05:32.432,-0.01,-0.01,0.02,-4.47,-0.01,0.04
14:05:32.439,-0.0,-0.01,0.0,-4.47,-0.01,-0.01
14:05:32.447,-0.0,-0.0,-0.01,-4.41,-0.09,0.11
14:05:32.454,0.0,0.0,-0.0,-4.4,-0.09,0.01
14:05:32.461,0.0,-0.01,0.0,-4.34,-0.05,-0.14
14:05:32.469,-0.0,-0.01,-0.0,-4.57,0.11,0.07
14:05:32.476,0.01,-0.01,-0.01,-4.45,0.01,0.08
14:05:32.483,-0.01,-0.01,0.0,-4.45,-0.03,0.02
14:05:32.490,0.01,-0.02,-0.0,-4.47,-0.14,-0.07
14:05:32.498,-0.0,-0.0,0.01,-4.4,0.04,-0.11
