timestamp,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
14:38:40.536,-0.0,0.02,-0.0,-4.6,0.35,-0.24
14:38:40.543,0.0,-0.01,-0.0,-4.36,2.2,-0.25
14:38:40.551,-0.0,0.01,-0.01,-4.45,2.2,-0.04
14:38:40.558,0.01,0.01,-0.02,-4.44,0.19,-0.12
14:38:40.565,0.0,0.01,0.01,-4.57,0.05,-0.25
14:38:40.572,0.01,-0.0,-0.01,-4.44,0.08,-0.11
14:38:40.580,0.01,-0.0,-0.02,-4.47,0.26,-0.14
14:38:40.587,-0.01,0.01,0.01,-4.53,0.03,-0.03
14:38:40.594,0.0,-0.0,-0.0,-4.44,-0.16,-0.12
14:38:40.602,-0.01,0.0,0.01,-4.38,-0.09,-0.04
14:38:40.609,-0.0,0.0,-0.0,-4.42,0.0,0.02
14:38:40.616,-0.01,0.01,-0.01,-4.53,0.04,0.01
14:38:40.624,-0.0,-0.0,0.0,-4.5,0.02,0.14
14:38:40.631,0.0,0.01,-0.0,-4.47,0.0,0.14
14:38:40.638,0.01,0.0,-0.0,-4.63,-0.07,0.08
14:38:40.645,0.01,0.0,0.0,-4.44,-0.01,0.12
14:38:40.653,0.0,0.0,0.0,-4.45,-0.07,0.02
14:38:40.660,0.0,0.01,0.0,-4.46,-0.03,-0.06
14:38:40.668,0.01,0.01,0.01,-4.53,-0.03,0.05
14:38:40.675,0.01,-0.01,0.0,-4.58,-0.0,0.06
14:38:40.682,-0.0,-0.0,-0.0,-4.45,0.0,0.02
14:38:40.689,-0.0,0.0,-0.01,-4.41,0.02,-0.13
14:38:40.697,0.01,0.0,0.01,-4.47,0.05,0.06
14:38:40.704,0.0,0.0,0.01,-4.4,0.04,-0.09
14:38:40.711,0.01,0.0,-0.0,-4.38,0.09,-0.02
14:38:40.719,0.01,0.0,-0.0,-4.44,0.1,0.07
14:38:40.726,0.01,-0.0,0.01,-4.4,-0.08,-0.02
14:38:40.733,0.01,0.01,-0.01,-4.45,-0.04,-0.16
14:38:40.740,0.02,0.0,-0.0,-4.59,-0.09,-0.11
14:38:40.748,0.0,0.0,-0.0,-4.5,-0.06,-0.15
14:38:40.755,0.0,0.01,-0.0,-4.46,0.02,0.01
14:38:40.762,0.0,0.0,-0.02,-4.51,-0.03,-0.03
14:38:40.770,0.0,0.0,0.0,-4.35,-0.05,-0.08
14:38:40.777,-0.0,0.01,0.01,-4.5,-0.07,0.02
14:38:40.784,-0.01,0.0,0.0,-4.37,0.26,0.09
14:38:40.791,0.01,0.01,-0.0,-4.55,0.13,-0.04
14:38:40.799,0.01,-0.01,0.0,-4.54,0.11,0.19
14:38:40.806,0.0,0.0,0.0,-4.57,0.03,-0.06
14:38:40.813,0.0,0.0,0.0,-4.48,0.02,-0.08
14:38:40.821,0.0,0.01,0.0,-4.47,0.1,0.12
14:38:40.828,0.0,0.01,-0.01,-4.53,0.13,0.09
14:38:40.835,0.0,0.01,0.0,-4.52,0.0,-0.06
14:38:40.842,-0.0,-0.0,-0.0,-4.43,0.08,0.01
14:38:40.850,0.0,0.01,0.0,-4.66,-0.13,0.01
14:38:40.857,-0.0,0.0,0.01,-4.55,0.06,-0.03
14:38:40.864,0.0,0.0,0.01,-4.5,-0.01,-0.02
14:38:40.872,0.0,0.01,0.0,-4.47,0.01,0.1
14:38:40.879,0.02,0.01,0.0,-4.42,-0.08,0.11
